Date,Open,High,Low,Close,Adj Close,Volume
2014-03-18,175.37,175.74,172.63,173.97,173.97,15865508
2014-03-19,174.27,177.86,170.87,174.48,174.48,9651337
2014-03-20,174.8,176.59,172.1,173.51,173.51,6763013
2014-03-21,173.14,177.35,172.85,175.41,175.41,16416361
2014-03-24,174.43,176.84,171.16,172.01,172.01,5953896
2014-03-25,171.56,173.94,167.33,169.18,169.18,15825936
2014-03-26,167.91,169.66,163.86,166.71,166.71,16923675
2014-03-27,167.23,170.38,166.63,166.81,166.81,9182496
2014-03-28,166.68,169.35,164.83,168.55,168.55,8701711
2014-03-31,169.27,171.88,167.28,167.66,167.66,3969881
2014-04-01,168.57,169.68,166.54,169.09,169.09,11768535
2014-04-02,168.6,170.68,166.62,167.43,167.43,19049275
2014-04-03,167.64,167.94,164.69,167.3,167.3,15002034
2014-04-04,168.56,169.96,165.17,167.71,167.71,19350393
2014-04-07,167.76,170.62,163.91,166.54,166.54,5804907
2014-04-08,166.62,171.71,166.24,168.65,168.65,18687364
2014-04-09,167.33,169.34,163.64,166.27,166.27,11518590
2014-04-10,166.2,170.52,163.03,168.68,168.68,14652844
2014-04-11,167.44,168.24,164.75,166.23,166.23,17988836
2014-04-14,166.6,170.83,165.56,168.05,168.05,3775455
2014-04-15,168.05,169.29,164.6,167.49,167.49,3882473
2014-04-16,167.03,170.13,163.75,166.07,166.07,9197244
2014-04-17,166.27,168.52,162.24,165.0,165.0,5292516
2014-04-18,164.27,165.75,162.06,165.43,165.43,4097692
2014-04-21,165.36,167.89,163.14,163.44,163.44,18670467
2014-04-22,162.61,165.97,160.54,163.85,163.85,10055709
2014-04-23,165.14,166.96,162.83,163.58,163.58,10419182
2014-04-24,163.97,166.97,160.89,164.3,164.3,6433267
2014-04-25,163.47,166.25,160.67,165.47,165.47,8524733
2014-04-28,165.27,165.78,161.73,164.65,164.65,11680636
2014-04-29,164.89,165.94,162.11,164.17,164.17,16101735
2014-04-30,165.36,168.62,163.33,165.28,165.28,11901298
2014-05-01,164.26,166.61,161.1,164.15,164.15,17674759
2014-05-02,165.11,166.56,164.65,165.53,165.53,5156108
2014-05-05,164.63,166.28,161.62,162.61,162.61,4203289
2014-05-06,163.64,167.26,162.45,164.43,164.43,11690950
2014-05-07,164.39,165.87,161.96,162.99,162.99,14230457
2014-05-08,164.13,166.22,161.43,165.63,165.63,18778083
2014-05-09,166.34,167.42,163.36,165.82,165.82,12467364
2014-05-12,166.87,169.08,166.58,168.55,168.55,3327847
2014-05-13,167.5,170.85,164.2,165.02,165.02,18846954
2014-05-14,165.78,167.11,163.79,165.81,165.81,17573697
2014-05-15,164.83,167.83,164.42,165.92,165.92,8271182
2014-05-16,166.89,168.57,163.71,165.1,165.1,19370432
2014-05-19,165.63,167.19,163.71,165.89,165.89,8150902
2014-05-20,164.63,167.42,161.03,163.25,163.25,17699808
2014-05-21,164.42,165.33,160.13,162.74,162.74,3595777
2014-05-22,162.93,166.02,157.67,160.81,160.81,17297395
2014-05-23,160.68,163.86,160.03,162.6,162.6,19089821
2014-05-26,163.18,166.37,161.42,162.67,162.67,14228820
2014-05-27,162.89,166.61,159.95,165.21,165.21,8368360
2014-05-28,166.02,166.31,164.35,164.83,164.83,2135142
2014-05-29,164.83,165.54,161.15,164.09,164.09,6719631
2014-05-30,165.25,167.62,163.12,165.25,165.25,15515292
2014-06-02,165.3,166.56,163.13,166.1,166.1,14409191
2014-06-03,165.71,168.58,164.64,166.43,166.43,19672042
2014-06-04,166.97,171.31,165.63,168.23,168.23,11448870
2014-06-05,168.43,168.85,164.83,167.37,167.37,15494443
2014-06-06,168.6,170.74,165.47,169.69,169.69,11806759
2014-06-09,169.49,173.62,167.25,170.37,170.37,4846655
2014-06-10,169.21,172.19,167.73,170.99,170.99,4121945
2014-06-11,171.64,174.11,169.64,169.94,169.94,3217425
2014-06-12,170.82,171.51,169.07,169.49,169.49,5271434
2014-06-13,169.22,173.06,166.25,170.62,170.62,17854837
2014-06-16,171.42,175.13,170.42,173.25,173.25,10492588
2014-06-17,174.05,175.62,171.41,174.63,174.63,19577116
2014-06-18,173.59,176.69,171.88,175.0,175.0,10409139
2014-06-19,175.19,177.93,173.09,174.0,174.0,9808468
2014-06-20,173.55,176.8,172.54,173.32,173.32,16951804
2014-06-23,174.64,175.84,170.23,172.35,172.35,14770250
2014-06-24,171.17,176.21,169.11,173.51,173.51,2538873
2014-06-25,173.3,177.08,171.68,174.08,174.08,15504971
2014-06-26,175.13,177.17,172.17,175.79,175.79,6124547
2014-06-27,176.65,177.34,172.47,175.73,175.73,14749613
2014-06-30,175.65,179.55,174.49,176.37,176.37,14051083
2014-07-01,175.6,176.6,171.63,175.03,175.03,13271979
2014-07-02,173.7,176.0,169.92,172.6,172.6,6228619
2014-07-03,173.87,176.57,171.24,174.03,174.03,10181672
2014-07-04,173.57,176.45,170.96,173.98,173.98,5757415
2014-07-07,175.28,177.63,171.57,173.25,173.25,16337598
2014-07-08,172.16,172.39,168.64,171.83,171.83,5056140
2014-07-09,172.7,175.16,169.78,172.02,172.02,12244432
2014-07-10,170.71,172.54,167.58,170.8,170.8,6568886
2014-07-11,171.77,172.98,169.34,170.02,170.02,8969154
2014-07-14,169.4,172.44,166.26,171.61,171.61,15189460
2014-07-15,171.26,174.45,167.85,171.47,171.47,13200821
2014-07-16,170.75,174.08,170.3,173.21,173.21,6464970
2014-07-17,173.53,179.14,170.54,176.02,176.02,9318193
2014-07-18,175.19,177.35,174.23,175.88,175.88,17342349
2014-07-21,176.78,179.93,172.7,175.18,175.18,19545581
2014-07-22,174.4,174.7,172.22,173.81,173.81,6369397
2014-07-23,174.27,176.16,171.88,175.63,175.63,19974620
2014-07-24,176.6,176.79,172.55,174.8,174.8,10784522
2014-07-25,175.82,178.63,175.27,177.22,177.22,16327979
2014-07-28,177.2,178.02,174.98,176.98,176.98,16989217
2014-07-29,178.21,180.64,173.23,176.22,176.22,4783162
2014-07-30,177.46,182.13,174.51,179.04,179.04,16899193
2014-07-31,177.73,179.76,176.55,178.29,178.29,17868831
2014-08-01,176.92,179.76,173.83,179.4,179.4,5311301
2014-08-04,179.56,182.79,177.96,179.34,179.34,5187364
2014-08-05,179.62,181.25,178.33,179.65,179.65,7475641
2014-08-06,181.02,184.09,177.32,180.3,180.3,5440935
2014-08-07,180.59,184.07,178.1,183.02,183.02,13472441
2014-08-08,183.56,184.88,179.92,180.86,180.86,5071717
2014-08-11,180.92,184.24,178.52,179.69,179.69,5846398
2014-08-12,179.92,184.94,177.92,182.38,182.38,16319516
2014-08-13,183.08,186.48,180.43,183.2,183.2,17649896
2014-08-14,184.0,187.42,182.26,184.69,184.69,11761251
2014-08-15,183.4,187.03,182.64,184.08,184.08,18681647
2014-08-18,184.68,190.47,183.97,186.75,186.75,4377229
2014-08-19,188.11,189.02,187.34,188.65,188.65,7362315
2014-08-20,188.92,189.55,184.94,186.69,186.69,14273846
2014-08-21,186.94,188.73,184.34,185.17,185.17,7514037
2014-08-22,184.22,186.02,178.54,181.98,181.98,16051965
2014-08-25,181.84,185.71,180.05,182.17,182.17,6088465
2014-08-26,183.35,186.91,181.06,183.46,183.46,13293583
2014-08-27,183.29,185.95,178.27,181.62,181.62,13853319
2014-08-28,180.8,184.56,177.57,182.82,182.82,3297825
2014-08-29,183.77,186.5,180.69,181.67,181.67,8350505
2014-09-01,180.22,183.48,176.04,179.09,179.09,2647439
2014-09-02,178.5,179.16,174.28,176.49,176.49,6876929
2014-09-03,177.58,183.1,176.57,179.85,179.85,2515762
2014-09-04,178.97,182.44,173.58,177.07,177.07,12618896
2014-09-05,177.12,182.13,175.29,179.01,179.01,14631461
2014-09-08,180.13,180.64,175.28,177.51,177.51,19298598
2014-09-09,177.6,180.43,173.43,175.62,175.62,9810797
2014-09-10,174.26,177.18,169.19,171.94,171.94,17370925
2014-09-11,173.17,175.11,169.92,171.88,171.88,11397202
2014-09-12,170.95,171.77,169.64,171.48,171.48,12531947
2014-09-15,171.25,173.99,170.27,171.4,171.4,7454209
2014-09-16,170.77,171.85,166.15,169.03,169.03,13816867
2014-09-17,167.84,169.05,165.87,166.35,166.35,5688454
2014-09-18,166.98,169.75,164.52,165.88,165.88,5258911
2014-09-19,164.58,168.01,162.98,165.16,165.16,9383549
2014-09-22,165.57,168.02,164.71,166.1,166.1,15389151
2014-09-23,165.78,167.12,161.87,163.92,163.92,6072004
2014-09-24,165.19,168.25,162.27,164.41,164.41,2581480
2014-09-25,165.2,169.29,162.9,167.13,167.13,11752676
2014-09-26,167.08,168.27,163.76,165.22,165.22,19459202
2014-09-29,165.92,168.79,164.26,168.4,168.4,17340637
2014-09-30,169.19,170.31,166.6,169.88,169.88,10039903
2014-10-01,168.77,169.43,165.04,166.25,166.25,12114731
2014-10-02,167.03,170.09,166.83,168.88,168.88,2411610
2014-10-03,169.56,170.86,168.76,169.02,169.02,3083787
2014-10-06,169.55,171.76,167.5,168.98,168.98,11487706
2014-10-07,168.09,170.96,166.46,166.66,166.66,13067681
2014-10-08,167.42,170.27,163.01,165.28,165.28,12641761
2014-10-09,165.19,168.22,161.62,163.5,163.5,6106419
2014-10-10,163.76,167.3,162.57,165.47,165.47,13580128
2014-10-13,165.89,169.59,164.51,168.04,168.04,16915253
2014-10-14,167.9,170.19,167.05,168.09,168.09,8281430
2014-10-15,167.68,169.54,163.92,166.37,166.37,6049153
2014-10-16,166.55,168.16,164.92,166.01,166.01,16837978
2014-10-17,165.53,169.07,164.47,165.9,165.9,10158586
2014-10-20,166.05,169.08,162.96,167.67,167.67,15906727
2014-10-21,166.68,169.72,164.96,167.18,167.18,8979698
2014-10-22,168.21,170.01,165.58,167.78,167.78,6952785
2014-10-23,166.9,170.39,165.23,168.61,168.61,3410176
2014-10-24,168.05,172.08,165.4,169.64,169.64,10366001
2014-10-27,170.3,171.88,169.55,169.77,169.77,14446336
2014-10-28,168.85,171.08,166.31,168.59,168.59,19334204
2014-10-29,169.74,172.31,166.44,169.62,169.62,12641699
2014-10-30,168.74,171.34,166.74,168.71,168.71,15603456
2014-10-31,169.29,170.36,167.15,169.74,169.74,11956760
2014-11-03,171.09,174.1,168.76,169.06,169.06,3659190
2014-11-04,169.21,170.88,167.8,170.58,170.58,15281104
2014-11-05,169.22,171.87,163.98,166.93,166.93,19914951
2014-11-06,165.99,168.4,163.18,168.04,168.04,12056393
2014-11-07,168.53,169.16,166.9,168.44,168.44,14576770
2014-11-10,168.32,172.16,167.98,168.95,168.95,4123719
2014-11-11,168.45,170.36,166.22,169.92,169.92,10538279
2014-11-12,170.56,172.6,167.86,172.23,172.23,8116009
2014-11-13,173.27,176.94,171.85,174.12,174.12,19420423
2014-11-14,173.5,175.06,169.25,171.3,171.3,19895310
2014-11-17,172.49,173.91,169.75,172.38,172.38,15457531
2014-11-18,172.06,175.19,169.43,172.76,172.76,13284707
2014-11-19,172.88,176.38,170.21,173.45,173.45,3612747
2014-11-20,174.1,174.52,169.77,172.05,172.05,7676249
2014-11-21,171.8,176.33,168.64,173.03,173.03,10438261
2014-11-24,173.1,176.93,172.42,173.76,173.76,2799717
2014-11-25,172.38,175.56,170.25,171.21,171.21,17235900
2014-11-26,170.2,172.89,168.56,169.26,169.26,5143874
2014-11-27,169.23,172.03,169.03,169.38,169.38,9483813
2014-11-28,168.48,170.99,166.5,166.97,166.97,9035154
2014-12-01,167.16,172.18,164.39,169.01,169.01,8089465
2014-12-02,170.05,172.37,165.58,168.15,168.15,15409505
2014-12-03,166.98,170.12,164.75,165.06,165.06,11434221
2014-12-04,164.46,167.47,161.63,165.1,165.1,16215001
2014-12-05,164.67,165.02,163.45,164.7,164.7,3371128
2014-12-08,165.87,166.34,162.74,165.19,165.19,16138520
2014-12-09,165.48,166.95,164.47,166.55,166.55,10660237
2014-12-10,167.71,168.99,164.84,168.77,168.77,16976252
2014-12-11,167.94,170.01,165.17,168.47,168.47,4382917
2014-12-12,167.75,168.22,166.85,167.84,167.84,13084466
2014-12-15,168.3,168.77,162.59,165.9,165.9,5936677
2014-12-16,164.73,167.67,162.94,163.62,163.62,7761975
2014-12-17,164.36,166.93,162.83,164.0,164.0,9370040
2014-12-18,164.39,167.17,161.17,165.68,165.68,5766710
2014-12-19,166.74,168.65,165.86,166.69,166.69,4987990
2014-12-22,167.35,169.7,164.14,168.49,168.49,8114335
2014-12-23,169.47,171.47,167.18,168.99,168.99,10590135
2014-12-24,168.82,169.74,166.81,168.94,168.94,2336383
2014-12-25,168.73,170.09,166.02,168.6,168.6,16507717
2014-12-26,168.12,170.07,165.36,169.44,169.44,14583299
2014-12-29,169.54,171.77,166.26,167.29,167.29,18315613
2014-12-30,166.03,168.07,162.72,167.77,167.77,13781398
2014-12-31,166.6,169.92,164.14,165.21,165.21,8625355
2015-01-01,165.86,167.27,164.0,165.43,165.43,8183542
2015-01-02,166.33,169.16,166.08,167.32,167.32,3928926
2015-01-05,166.68,171.38,166.15,168.65,168.65,15177924
2015-01-06,168.71,172.32,166.9,169.35,169.35,5850206
2015-01-07,168.11,171.25,164.63,166.72,166.72,3857517
2015-01-08,167.53,172.48,165.49,169.42,169.42,13916586
2015-01-09,170.2,172.65,169.8,171.7,171.7,6323050
2015-01-12,170.41,173.3,166.97,168.31,168.31,2732631
2015-01-13,168.09,170.27,164.8,167.93,167.93,10557014
2015-01-14,168.21,171.3,167.74,170.56,170.56,4495704
2015-01-15,171.05,175.21,169.33,172.84,172.84,13464413
2015-01-16,172.94,174.17,168.37,170.67,170.67,11002821
2015-01-19,169.92,171.63,168.44,169.19,169.19,16683487
2015-01-20,168.6,172.79,166.52,169.52,169.52,9154475
2015-01-21,169.5,171.35,166.89,168.56,168.56,14605469
2015-01-22,169.21,172.0,165.76,167.48,167.48,18632696
2015-01-23,168.06,171.84,166.67,168.71,168.71,12108824
2015-01-26,167.7,171.87,167.27,169.71,169.71,2113204
2015-01-27,170.77,172.58,170.59,171.23,171.23,6828947
2015-01-28,170.74,170.96,167.59,170.56,170.56,17149742
2015-01-29,170.06,170.83,168.15,169.67,169.67,6575411
2015-01-30,168.4,171.76,167.68,170.15,170.15,3858584
2015-02-02,171.15,174.54,167.92,169.42,169.42,2260858
2015-02-03,168.84,171.01,167.21,167.8,167.8,11704133
2015-02-04,166.77,171.27,165.56,168.39,168.39,14281834
2015-02-05,168.16,168.98,164.23,167.37,167.37,6880705
2015-02-06,167.18,169.64,166.4,166.6,166.6,12878171
2015-02-09,166.34,169.54,162.38,164.37,164.37,12456773
2015-02-10,165.32,168.31,163.39,167.34,167.34,6332351
2015-02-11,166.66,168.36,163.65,168.1,168.1,8225038
2015-02-12,168.68,170.53,167.52,169.78,169.78,19880012
2015-02-13,170.6,173.48,169.39,170.01,170.01,19848549
2015-02-16,171.37,175.93,168.36,173.46,173.46,7844414
2015-02-17,172.23,174.26,170.11,171.52,171.52,4017576
2015-02-18,171.45,174.41,168.74,170.92,170.92,11268271
2015-02-19,169.66,172.45,167.29,171.26,171.26,12425597
2015-02-20,171.41,173.14,167.9,170.48,170.48,2606307
2015-02-23,169.27,172.85,168.78,171.15,171.15,18352172
2015-02-24,170.48,172.57,167.61,171.82,171.82,14239251
2015-02-25,173.14,176.3,170.94,174.25,174.25,2452852
2015-02-26,173.91,176.56,171.01,173.67,173.67,13901519
2015-02-27,173.33,174.85,170.78,171.22,171.22,10861441
2015-03-02,171.78,174.55,170.68,174.14,174.14,3481786
2015-03-03,175.08,178.09,169.63,172.58,172.58,6674962
2015-03-04,171.56,172.63,168.04,170.81,170.81,6227094
2015-03-05,171.81,174.75,171.17,171.47,171.47,7647214
2015-03-06,171.9,175.14,170.75,172.94,172.94,18731281
2015-03-09,172.43,175.27,171.07,171.27,171.27,12115522
2015-03-10,170.49,174.8,167.61,171.68,171.68,15603766
2015-03-11,170.76,172.07,167.42,171.0,171.0,15089398
2015-03-12,172.23,174.43,170.09,172.67,172.67,7855640
2015-03-13,172.87,174.06,170.46,171.44,171.44,6855570
2015-03-16,170.67,176.17,169.99,172.92,172.92,9791405
2015-03-17,172.18,173.88,167.34,170.3,170.3,10444185
2015-03-18,169.51,172.43,166.21,169.48,169.48,3122916
2015-03-19,169.56,170.97,166.66,170.04,170.04,2434605
2015-03-20,170.44,171.23,168.66,168.95,168.95,6459487
2015-03-23,168.93,170.64,164.24,166.88,166.88,3671209
2015-03-24,165.55,168.83,164.64,165.63,165.63,14390810
2015-03-25,166.5,169.21,165.08,168.87,168.87,6601211
2015-03-26,168.38,172.04,166.04,169.01,169.01,14468917
2015-03-27,169.12,170.5,166.36,166.71,166.71,6194384
2015-03-30,167.56,172.17,166.48,169.32,169.32,12217455
2015-03-31,169.99,172.15,167.16,168.19,168.19,3222025
2015-04-01,167.82,169.59,165.5,166.46,166.46,6609202
2015-04-02,166.17,169.6,163.0,166.76,166.76,12625337
2015-04-03,167.36,168.86,163.09,165.4,165.4,19091301
2015-04-06,164.23,166.82,162.02,164.12,164.12,14393448
2015-04-07,163.91,167.16,161.12,162.49,162.49,7616903
2015-04-08,163.75,169.0,163.46,165.84,165.84,11460371
2015-04-09,166.39,166.72,163.75,166.51,166.51,14689110
2015-04-10,166.32,166.54,165.02,166.23,166.23,4848189
2015-04-13,165.48,165.93,163.33,164.33,164.33,9105270
2015-04-14,164.55,166.68,162.08,165.17,165.17,6176919
2015-04-15,164.97,166.48,162.02,165.02,165.02,14584446
2015-04-16,164.75,165.88,161.18,163.57,163.57,2643012
2015-04-17,163.34,168.68,161.89,165.73,165.73,4054001
2015-04-20,164.72,166.61,163.9,165.31,165.31,17883196
2015-04-21,164.37,169.44,164.11,166.69,166.69,7248998
2015-04-22,167.55,170.14,164.85,166.91,166.91,8981164
2015-04-23,166.19,166.44,163.54,164.12,164.12,9646832
2015-04-24,164.85,167.03,159.65,162.9,162.9,11181015
2015-04-27,163.91,166.71,162.61,165.87,165.87,15044061
2015-04-28,166.22,168.78,163.23,167.22,167.22,2882862
2015-04-29,168.17,171.84,165.78,169.67,169.67,6790563
2015-04-30,170.18,174.81,167.86,172.17,172.17,19989431
2015-05-01,172.99,176.71,170.63,175.13,175.13,17624255
2015-05-04,174.56,176.31,170.88,172.35,172.35,10448548
2015-05-05,172.15,175.32,168.67,171.98,171.98,11204777
2015-05-06,171.95,176.87,170.37,174.29,174.29,7766204
2015-05-07,174.32,176.96,174.01,176.51,176.51,13555612
2015-05-08,177.2,178.63,174.96,178.36,178.36,19782120
2015-05-11,179.02,183.19,175.46,179.93,179.93,6550255
2015-05-12,179.1,182.24,178.11,180.61,180.61,17811154
2015-05-13,180.62,184.45,178.72,181.78,181.78,7234021
2015-05-14,180.87,183.65,177.82,182.13,182.13,7141229
2015-05-15,183.08,185.88,181.65,184.87,184.87,12478834
2015-05-18,184.33,186.84,178.75,182.26,182.26,17281748
2015-05-19,182.95,187.5,180.92,184.52,184.52,5160325
2015-05-20,183.67,185.22,182.87,184.47,184.47,19997096
2015-05-21,183.35,185.86,179.44,181.3,181.3,4875385
2015-05-22,181.74,184.38,180.82,181.18,181.18,14557603
2015-05-25,181.09,184.88,180.73,183.46,183.46,14295506
2015-05-26,182.94,187.08,181.53,185.41,185.41,5100401
2015-05-27,184.19,187.35,183.38,186.83,186.83,5189096
2015-05-28,186.56,191.75,185.4,188.63,188.63,6441618
2015-05-29,188.52,190.28,185.86,186.49,186.49,12762091
2015-06-01,186.35,188.07,182.96,186.62,186.62,6421443
2015-06-02,185.45,188.19,183.25,185.95,185.95,11205813
2015-06-03,185.11,187.93,179.58,182.51,182.51,17177712
2015-06-04,183.61,184.92,182.26,184.11,184.11,3116541
2015-06-05,183.21,184.45,181.35,184.08,184.08,16069026
2015-06-08,184.25,187.32,181.76,186.69,186.69,11108800
2015-06-09,187.97,188.61,187.42,188.3,188.3,17394522
2015-06-10,189.23,192.42,187.29,189.61,189.61,18857692
2015-06-11,189.16,190.14,187.39,189.6,189.6,8620012
2015-06-12,190.0,193.37,187.21,190.93,190.93,7544133
2015-06-15,192.03,193.57,189.54,191.39,191.39,5057821
2015-06-16,190.44,194.38,187.65,190.77,190.77,11336352
2015-06-17,190.24,193.58,188.98,189.43,189.43,19656426
2015-06-18,188.78,192.54,186.18,187.23,187.23,18664005
2015-06-19,185.9,186.38,182.67,183.31,183.31,17928120
2015-06-22,183.79,187.09,180.69,181.11,181.11,9293335
2015-06-23,180.44,183.36,178.25,181.72,181.72,17572514
2015-06-24,180.29,183.2,179.27,179.66,179.66,7236402
2015-06-25,179.96,180.8,175.55,178.31,178.31,17110200
2015-06-26,178.13,179.46,173.43,175.72,175.72,15989651
2015-06-29,176.25,181.65,174.62,178.5,178.5,6798965
2015-06-30,179.09,179.67,175.09,178.34,178.34,18512427
2015-07-01,178.05,178.23,173.64,175.92,175.92,7574498
2015-07-02,177.31,179.2,175.05,176.14,176.14,13848907
2015-07-03,174.76,175.79,171.62,173.48,173.48,6126148
2015-07-06,172.57,172.87,169.85,171.51,171.51,14088739
2015-07-07,172.17,175.91,170.13,173.69,173.69,8837299
2015-07-08,174.28,174.86,172.93,173.28,173.28,11719056
2015-07-09,174.3,176.25,172.86,174.44,174.44,12111262
2015-07-10,175.2,178.64,174.14,175.37,175.37,9176500
2015-07-13,174.18,175.0,173.2,173.67,173.67,18269480
2015-07-14,173.41,173.64,171.07,173.24,173.24,19540182
2015-07-15,173.3,174.28,170.26,172.99,172.99,13583511
2015-07-16,173.32,178.31,172.09,175.48,175.48,12499070
2015-07-17,175.4,178.95,173.87,176.63,176.63,4705800
2015-07-20,177.12,178.9,172.41,175.53,175.53,10233743
2015-07-21,175.44,179.4,172.8,177.28,177.28,12094157
2015-07-22,177.36,181.55,175.84,178.95,178.95,18313153
2015-07-23,179.68,180.91,178.71,179.81,179.81,11590991
2015-07-24,179.09,180.99,177.56,178.33,178.33,3937477
2015-07-27,179.25,182.12,176.06,178.08,178.08,19397964
2015-07-28,178.88,180.19,175.39,176.72,176.72,16979538
2015-07-29,177.47,180.51,175.43,179.54,179.54,7350877
2015-07-30,180.02,184.3,176.55,182.02,182.02,10777550
2015-07-31,181.61,184.67,180.67,181.12,181.12,19812131
2015-08-03,182.06,183.83,179.54,180.04,180.04,5561072
2015-08-04,180.42,182.05,178.71,181.77,181.77,15223214
2015-08-05,181.53,185.1,179.58,180.25,180.25,3127527
2015-08-06,179.84,182.92,177.72,178.36,178.36,8639703
2015-08-07,178.86,184.35,176.53,181.09,181.09,6246973
2015-08-10,182.04,188.29,178.8,184.62,184.62,13176529
2015-08-11,185.27,188.16,183.07,186.74,186.74,9822009
2015-08-12,186.02,189.41,184.79,185.54,185.54,12036346
2015-08-13,184.88,188.49,182.27,184.3,184.3,8901991
2015-08-14,183.07,186.07,178.29,181.41,181.41,12077718
2015-08-17,181.92,184.72,176.25,179.57,179.57,14298536
2015-08-18,180.14,184.22,176.9,182.29,182.29,18305238
2015-08-19,181.71,185.34,180.1,180.3,180.3,6270621
2015-08-20,181.13,184.44,176.7,178.88,178.88,12842972
2015-08-21,178.7,183.12,177.21,180.93,180.93,5875230
2015-08-24,180.12,182.89,178.5,179.26,179.26,19550365
2015-08-25,179.99,182.0,176.64,179.1,179.1,4420600
2015-08-26,179.74,182.87,176.27,178.09,178.09,5272270
2015-08-27,177.68,179.18,176.82,178.43,178.43,17992327
2015-08-28,177.37,180.12,175.09,175.38,175.38,14123767
2015-08-31,175.85,178.68,171.77,174.24,174.24,16810196
2015-09-01,174.52,176.97,171.32,175.58,175.58,5074158
2015-09-02,174.18,176.01,171.64,175.69,175.69,11673528
2015-09-03,176.92,178.46,174.74,176.96,176.96,2388474
2015-09-04,176.71,179.0,172.17,174.7,174.7,14902886
2015-09-07,174.91,177.35,170.37,172.39,172.39,3866735
2015-09-08,172.93,175.94,169.64,173.18,173.18,7920999
2015-09-09,174.46,178.93,173.87,175.61,175.61,6736997
2015-09-10,174.77,178.35,172.86,174.96,174.96,4348648
2015-09-11,173.75,175.51,169.14,171.43,171.43,5950359
2015-09-14,171.75,174.15,171.18,172.13,172.13,7471569
2015-09-15,172.55,174.25,168.62,171.17,171.17,18716459
2015-09-16,170.52,171.18,166.33,169.52,169.52,15673965
2015-09-17,169.36,172.02,164.89,167.2,167.2,18579730
2015-09-18,166.98,169.47,163.93,167.16,167.16,10730773
2015-09-21,167.88,170.7,165.81,166.73,166.73,18244296
2015-09-22,167.68,169.81,163.08,165.55,165.55,19763412
2015-09-23,164.65,165.16,162.37,164.27,164.27,7004988
